text,label
"I have a confession to make: I hate ""evil twin"" stories. There have been, to date, 750,899 versions of the ""sinister sibling"" on American television alone. Add in the innumerable feature films that feature ""terrible twosomes"" and we're talking 4.5 million times that this hackneyed approach has been used. Even George Romero, an otherwise mostly original filmmaker, used the doppelganger (in his version of THE DARK HALF, Stephen King's hackneyed retelling of The Evil (br)Other story). Enough, already. Anybody who thinks this is anywhere near Tsukamoto's best simply hasn't got a clue. It's better than A SNAKE OF JUNE, but that's not saying a whole lot. How does it stack up against his earlier films? It don't. Period.",0.0
"Let me begin by saying that I enjoyed this movie. It was a light way (despite a few dark moments) to spend a couple of hours, but I wouldn't nominate it for any Oscars, nor would I compare it to the works of Shakespeare as a previous reviewer has.<br /><br />If you wanted to, you could speak as highly of any film. All this would accomplish is to dilute the praise deserving of the real greats (if you're thinking ""Armageddon"", stop reading NOW!)<br /><br />Let's call ""Best Men"" what it really is, a fun little flic. There's some gunplay, a car chase, a guy who gets the girl, a moment of revelation for a would-be lost friend, and a good helping of comic relief, with an ending reminiscent of Richard Gere in ""Breathless"". I enjoyed it, but just because a character is endearingly nicknamed ""Hamlet"", and there's a few (well acted) verses recited, ""Best Men"" is no Shakespearean work.<br /><br />Let's call a spade a spade but reserve the real praise for the likes of Citizen Kane, Lawrence of Arabia, or even Titanic.",0.0
"I first saw Quincy just under ten years ago when they showed it on BBC1 in the afternoons. My first memory was of the cops fainting when Quincy shows them the autopsy in the credits. To be honest my favourite character altered between Sam and Astin but I like the cast as a whole, the Danny-Quincy banter (always trying to get that recipe) that dynamic storyline and what have you. I always enjoyed how Quince solved complex cases, although he dealt with the dead it was similar to House or CSI probably more CSI. One episode springs to mind when they search for a boy who's been hidden underground in the desert, they search everywhere and it's by finding a rare flower that starts them off and finding the boy. Quincy dealt with issues as relevant today as they were in the 70's and 80's. Our treatment of people of different race, sex and religion. Quincy was someone who genuinely cared and played excellently by Jack Klugman. <br /><br />Of course, let's not forget that 'funky' soundtrack!",1.0
"I only grabbed this one because Christina Lindberg (of THRILLER: A CRUEL PICTURE and SEX AND FURY fame) is in it, and I've got a serious hard-on for that chick. Unfortunately...she's not in it for long, and you only see her tits once, so what you're left with is a boring and un-erotic sleaze film.<br /><br />Swedish WILDCATS is about a bunch of sluts that work in a brothel. They do some un-sexy dances for their male patrons, and afterwards they do what hookers are best known for. Somewhere in this boring mess is a ""love story"" between one of the ho's and some guy she met at the park. Throw in a scumbag that the guy from the park works with who has seen the chick at the brothel and wants to ruin their relationship - and there ya have it...<br /><br />Like another reviewer mentioned - Swedish WILDCATS is pretty much an over-glorified chick-flick with a few tits and asses thrown in for good measure. There are definitely some smokin' chicks in this one, but the sex scenes are dull and un-sexy. The under-use of the ravishing Christina Lindberg is absolutely criminal - and everyone involved in this production should be shot for this unforgivable oversight. Don't bother unless you like dull romance films with a little bit (but not nearly enough) sleaze thrown in...",0.0
"This is not just any King Kong rip-off... this is a King Kong rip-off from the legendary Shaw Bros! Filmed in Shaw Scope! Shady Chinese guys try to find a giant ape in India. The ""exploration"" is wonderfully ridiculous. Then, just when you and your friends think you can't possibly laugh any more, amidst all the Chinese actors appears a beautiful blonde westerner! Raised in the jungle, she swings through the trees like Tarzan with a crazy scream. Her top is glued on... barely.<br /><br />Lots of bad, generic 70's music accompany all of this.<br /><br />When she shimmies up a tree, legs akimbo, the hapless Chinese explorer guy gets quite an eyeful.<br /><br />She can control all the jungle animals. The tigers, cheetahs and elephants all love to frolic with her. Except the snakes. One nasty snake bites her high on the inner thigh. Pretty close to the danger zone. What's the hapless Chinese explorer to do while she writhes in pain? Why stick his face down between her legs and suck the poison out, of course! The miniature sets are fantastically cheap. Not one of them would have qualified for a Godzilla movie. They don't help matters by offering lots of close-ups of the miniature trees and fake streams. You keep expecting a Lionel train to whistle by.<br /><br />Samantha (the girl) doesn't command much of any language, preferring grunts. She is so grateful to the hapless Chinese explorer that they make love in her cave. Cue more 70's music.<br /><br />Oh, and Samantha, raised in this harsh jungle since a child, wears a lot of make-up.<br /><br />The Peking Man changes size a bit, depending on the sets. He seems to range from 20 to 100 feet tall.<br /><br />If you enjoy campy trash, this is a must see! Our group has watched a lot of bad movies together but very few have given us as much joy as Mighty Peking Man.",0.0
"There are two kinds of characters on THE SHIELD: people who try to do the best they can and do the right thing, and people who relentlessly pursue their own self interest and commit every mortal sin they can while telling themselves and everyone else that they are heroes, and everyone's only hope. More than any other show, THE SHIELD is about hypocrisy and self-delusion. Unfortunately, the hypocrites and self-deluders are the shows heroes, and as such have the typical genre-fiction heroes' improbable immunity to getting defeated or caught and they come out on top over and over again, making fools out of all of their peers.<br /><br />The show boasts excellent camera-work. The lead ins and the fade outs are always superb. It really is a work of art to see. Unfortunately the story is a cartoony, overwrought wish fulfillment scenario of gratuitous violence, rape, and lies.<br /><br />The hero, who drags everyone down with him in failed scheme after failed scheme, is wiley like a warner bros cartoon character, always escaping and making fun of all the elmer fudds (anyone who does not support him in his lies and crimes), automatically attracting any good looking woman supporting character to come on the show, always surviving any attempt to bring him to justice, and ALWAYS scraping your ears with his excruciating self justifications. If another cop detects something wrong with something he's doing, and someone gets hurt because of his actions, he always blames the suspicious cop, regardless of the fact that his schemes and elaborate lies and doomed plans are always the cause. Every time.<br /><br />Like 24, this show relies on contrivances and innumerable delays to drag its story out for season after season. Boring, unbelievable long term stories are injected into the storyline every season to provide a skeleton on which to hang the bloody, perverted chunks of meat that are the characters' corrupt acts and the inevitable cover-ups.<br /><br />Most disappointing though, is the writers' hubris as they try to change the viewers' sympathies back and forth, to and away form the characters on whims. Sometimes, they want us to see Shane as the enemy. Sometimes they want us to see him as a poor misunderstood soul. Sometimes they want us to see Vic as a dangerous, sexual dynamo. Sometimes they want us to see him as a poor guy with a heart of gold. Sometimes they want us to see Mara as a low down vile Jezebel. Then they think that if they show her sitting and talking over her dreams with Shane, that we will find her to be sympathetic and tragic.<br /><br />None of this manipulation is adequate to obtain the kinds of sympathies they want. Once they've shown these characters ruin other people's lives for their own ends, that's it. It is nonsense to keep trying to flip back and forth. But then, it is also nonsense to produce seven seasons of these bumbling clowns drawing every super model in existence to their beds and running a crime syndicate right out of the police station, right under everyone's noses.",1.0
"there isn't much to say about ncis except that it is a perfect piece of crap, one of the worst shows i've ever seen in my whole life.. starting from the horrible soundtrack that gets on my nerves every time they play it.. i think the composer should get the prize of the best ""torture masterpiece"" on TV.. the characters are really dull, starting from the arrogant, antipathetic Mr knowitall Jethro Gibbs, to the dull sheepish McGee, the stupid, antipathetic DiNozzo, the freak Abby by the way there's always some freakish nerds in such shows who behind her weird looks hides exceptional genius and wit.. so classic! and so boring! the plot is far too simple almost childish, no suspense no real action, and full of clichés.. the principle character doesn't really do a damn thing, with a sick sense of humor, he just goes insulting people here and there showing what the show creators think is an exceptional power of character - the guy fears no one and behaves as if he were president of the United States (he perfectly fits in a context where Dubya is twice elected for president)and then all of a sudden, he miraculously finds the solution to the case!!! no effort, no logical proceeding, just like that! I have serious doubts about the taste of those who highly rated this show!!!",0.0
"With all due respect for Mr. Leary's capabilities as a comedian, this movie illustrates quite vividly that he is not an actor Hollywood has too much respect for. This movie is really, really stupid, and even Leary himself has admitted to being embarrassed about it. Bullock is on autopilot and all other characters are blatantly uninteresting. Only worth 3 points due to Leary's fishing-scene, that allows him to do what he is best at, comedy, and a rare performance by Yaphet Kotto. If you have no idea who Leary or Kotto is and thought ""since Bullock is in it, it must be OK"", you would be TERRIBLY wrong!!!",0.0
"THE HORROR OF FRANKENSTEIN <br /><br />Aspect ratio: 1.85:1<br /><br />Sound format: Mono<br /><br />Jimmy Sangster's feeble hybrid is a misguided attempt to fulfil two ambitions: First to remake THE CURSE OF FRANKENSTEIN (1957) - the film which launched Hammer Studios to worldwide fame - with half the budget and twice the irony; and second, to promote Ralph Bates as their new 'youth-oriented' star. The film fails on both counts because of the cheapjack production values and the general air of mockery, and because Bates plays the Baron as an arrogant, dissolute youth with few redeeming features, completely lacking the ice-cold authority of Peter Cushing in his prime. Hammer could never appeal to the 'youth' market without falling flat on its face, and this one is no exception. Here, the Baron works his way through a threadbare cast-list, seeking spare parts to build a monster that ends up looking like a pro-wrestler! Naturally, the brain is damaged before he manages to sew it into the creature's cranium, providing an excuse for some lacklustre mayhem once the monster is up and running. <br /><br />There are minor virtues: Dennis Price enjoys himself as a graverobber who goes about his business with an unseemly glee, and the wonderful Kate O'Mara is upstaged by her own cleavage, but horror fans won't be amused by the film's rambling plot and half-hearted attempts at humor. Thankfully, the series bowed out in style three years later when Peter Cushing re-teamed with director Terence Fisher for the dignified swan song FRANKENSTEIN AND THE MONSTER FROM HELL (1973).",1.0
"I wish the complete series would come out in Season boxes. I used to sit at home in my room every Sunday evening just before 7. Needing to watch this show. The UST between Kate and Geoff was mainly what kept me going, they are one of the best matched TV-couples I have ever seen. I liked the show less at the end when all the focus turned on 'what was happening in Coopers Crossing' in stead of the 'accident of the week'. Other than that I liked the series from start to end and whenever possible I watch every re-run there is on any channel I can get it... I think it's called an addiction :) I just bought the DVD with 8 episodes (the episodes around Geoff and Kate's wedding and of course the wedding itself) I can't get enough, I hope they bring out more episodes... PLEASE CRAWFORD PRODUCTIONS....",0.0
"Between this CBS Made-for-TV movie and the similarly titled SciFi Original ""Locusts: the 8th Plague,"" 2005 was one whopper of a year for killer locusts. It's bad enough we have our hands full in the Middle East, but now the U.S. Department of Agriculture has its hands full with locusts. Surprisingly, the CBS movie had much better special effects. But otherwise ""The 8th Plague"" was a better, if predictable, movie. The problem with ""Locusts"" is that it's not really a horror movie. It's almost like the producers said, ""Let's figure out what would happen if we had to deal with a swarm of locusts and film it documentary-style."" I expect blood and guts when I watch these movies, which there is very little of here. To be honest, this movie is probably a little better than the 1 I gave it -- at least the lady who plays Xena the Warrior Princess was good in this movie. And ""The 8th Plague"" is probably a little worse than the 4 I gave that movie. But it's the principle that matters. Maybe the CBS locusts and the SciFi locusts can get together in a future movie and have a throw-down brawl, a la Freddy vs. Jason, and we can really figure out who's badder.",0.0
"The original BASKET CASE is one of my all-time favorite B-movies, and has been ever since I first saw it as a kid on cable over 20 years ago. It's grimy, low-budget style, the completely off-the-wall storyline, the cheezy but effective splatter FX- everything about the original screams underground classic. And luckily director Frank Henenlotter proved to not just be a one-trick-pony, by proving he had the skills to be a truly noteworthy cult-horror director-with other classics like BRAIN DAMAGE and FRANKENHOOKER. But unfortunately, the beloved Mr. H had to go and f!ck up his streak with retarded nonsense like the BASKET CASE sequels. I hadn't seen either of the sequels in many years- and I recall not liking either of them-but I had this one laying around and figured I'd give it another chance to see if my opinion had changed over the years. No such luck. <br /><br />In this third and (thank Christ) final installment in the trilogy-the action picks up directly after the events of the equally stupid second film-with Duane spending some time in a rubber-room after trying to sew him and his deformed Siamese twin brother Belial back together. The brothers are re- disconnected during Duane's incarceration-and he is eventually released. Granny Ruth (from part 2) takes Duane to a friend's house with the rest of the freak-show brood to await the birth of the spawn resulting from the union of Belial and his girlfriend Eve. When a duo of bumbling cops kill Belial's girlfriend and kidnap his 'kids'-he doesn't take it too kindly, and exacts some splattery revenge... <br /><br />Granted-there are a (very) few scenes in this entry that are mildly amusing-but not enough to call BASKET CASE 3 enjoyable on any level. Honestly-I found both sequels to be retarded, un-funny, and frankly, unnecessary. When the series moved into straight slap-stick territory-I completely lost interest. I still respect Henenlotter a great deal for his early contributions to the B-movie horror world-but both of these sequels just straight-up suck in my book...3/10",1.0
"**Possible Spoilers** Requiem is probably my personal favorite season finale. Unsure if the production would continue for more seasons, this finale was written in such a way that it could act as the series finale. Facing financial cuts of the department, Mulder and Scully are obligated to go back to square one 7 years from the beginning of the X-Files, to Oregon. Running into familiar faces strange things pick up with a double twist in both their parts. The last 5 minutes are worth the entire list price for the season set. Mark Snow's score for this stands out beautifully and Scully's last words are also worth the time (and money) spent watching every episode from the season one to this instant from start to finish.",1.0
"i first saw this movie in the mid 80's as referred by a co worker, and i scoured the TV listings for about a year until i found it, was not available locally on /through video, i thought this movie was fantastic, remember the time frame when it was made. the story contains truth through mostly folklore, as to the speech and language abilities of the actors of the day. even the comedic twists throughout the story, are never seen in todays productions,the production values for the era should be considered in video and cinematography class, again just a classic especially that it's in black and white.i wonder why the American film institute doesn't research these older films and have tribute during awards night, pick them via month of production or anniversary release dates. as a matter of fact i think i'll watch it today.",1.0
"I had some issues with what I felt were this movie's attempts at achieving emotional extremes through completely unrealistic portrayals of high school students, but overall I felt that the movie's many engaging elements outweigh those negatives. There were also some questionable elements which I think are positive but can't really decide. I'll start with the positive.<br /><br />The film generally employs a hand-held style of cinematography, which I think was a good idea; however, if you are watching it online as I was, this can blend with occasional choppiness to make it look like your whole computer screen is jerking back and forth. You can do hand-held without going the full Blair Witch!<br /><br />Danielle Panabaker, who plays the lead character Jacey, is exceptional. She really gets into the character, and her performance is compelling throughout. I like the way that Jacey wears glasses at home and contacts when going out -- I don't think I've seen a movie take that much attention to detail. And I don't think I've ever seen actors in her age range sell sex as well as she does in Jacey's brief romantic encounter with Brad. Also, I liked the scene in which she just kind of confusedly visits her teacher. We've all had days like that, where we wind up at the house of a trusted acquaintance, don't really know what we're doing there, and maybe wind up falling asleep on their couch. Clearly a lot of thought went into this screenplay.<br /><br />The film employs kind of a gradual-reveal style of exposition, in which we don't definitively learn that Charley is Jacey's baby until about a quarter of the way in. It was perhaps hinted at, but it came across as a genuine surprise--somewhat rare today in movies--that we start 5 months into the baby's life.<br /><br />The slow reveal also applies to the introduction of Brad to the film, which occurs maybe halfway through. What I found interesting was that the film had, up until this point, portrayed Jacey as intelligent and mature for her age. She hadn't really done anything to bother the viewer. But from Brad, we learn that she 1) hadn't spoken to him in several months, 2) nor had she told him about her pregnancy. It serves as a reminder that Jacey, though precocious, is only 16 and capable of erring.<br /><br />The idea of Jayce's atypical loss of infallibility is emphasized too in the story, by Macey. Moving now into semi-negative territory, I found Macey's going-wild subplot to be more than a little strange, but I guess that the purpose was to show the influence that Jayce's irresponsible behavior had on her younger sister. Anyone with younger siblings may appreciate that subplot, even if its depiction was a little over-the- top.<br /><br />It was refreshing to see Jane Krakowski in a role outside of 30 Rock. I generally liked her performance, except for her outburst in the first scene at her home, which seemed so overly dramatic that I could easily imagine it being a 30 Rock soap parody with Jenna Maroney cast as a character.<br /><br />But then there was the high school. Now, things got off to a good start, and I do have to give the movie credit for showing rather than telling: as Jayce first walks the halls of her new school, the camera pans to show the very revealing clothing worn by many girls. After this, however, they dispensed with realism and went a very generically unrealistic route. You can't walk into the restrooms at this school without seeing people either smoking or having sex, making no effort to conceal either act. A dress code is often mentioned but never adhered to. In real life, a dress code violation means that you get into trouble; repeated violations lead to serious disciplinary action. Finger-length shorts, for example, isn't just a recommended guideline: it's a rule, the breaking of which can result in being kicked out of school. For this reason, students generally avoid breaking dress code; when occasional violations occur, they try to be inconspicuous about it, so as to avoid getting in trouble. Paradoxically, it seemed as if the screenwriters could accurately write individual high schoolers (Jacey) but not groups of high schoolers. (A standing ovation? Really??)<br /><br />Most egregiously unrealistic, there was the the student body's reaction to news that Jayce is a teenage mother. At first, I thought that I was watching either a dream sequence or a Jayce's exaggerated internal paranoia, where everyone was conspicuously and audibly talking about her and, later, THROWING FOOD AT HER. Where did that come from? At what high school do kids start throwing food at someone just because she is a teenage mother? Answer: none. Even less believable considering that Jayce is beautiful and intelligent. I would think that her main problem would be receiving too much positive attention, being courted by lots of guys and worked into women's cliques and power struggles, a la Twilight or Mean Girls. Juno was a bit similar in this regard, as we had to believe that someone as smart, funny, and hot as Ellen Page's character would have only one close friend. Anyway, this was one extreme that I felt was contrived. but like I said, overall a great movie. 8/10 on a general scale, but 9.5/10 as far as made-for-TV movies go.",1.0
"As far as cartoons go, Scooby Doo is one of the weaker, sillier offerings, so why anyone thought they could make a 2 hour movie out of it is beyond me. What material did they think they were working with?<br /><br />Anyway, I would never have watched this movie in my wildest dreams, (even with Rowan Atkinson in it!) but my 5 year old son got the DVD. The script is stupid, the acting from Sarah-Michelle Gellar and Freddy Prinze Jr insultingly lackluster and the sexual innuendo ever-present and offensive. For example, at one stage, Daphne (Gellar) makes it safely through a dangerous tunnel and starts half-moaning 'Oh yeah! Oh yeah!' If you closed your eyes you could be listening to 'Debbie Does Dallas'! I'm not the sort of puritanical parent that flips out if my kid accidentally sees someone's bum on screen or something, but one thing I am getting sick of is Hollywood making kids cartoons into teen/adult soft porn. Kids go to these movies expecting to see a big screen version of the cartoons they like and instead are presented with sticky adult material. My guess is that the producers know there isn't much genuine material to work with, so they just go for the sex card. This may work for the 18 year old guys, but as the parent of a small child it is incredibly annoying.<br /><br />Overall, the movie was shocking! Badly directed, horrendously scripted and nothing but a vehicle for Gellar and Prinze Junior's US teen appeal. When Sarah-Michelle Gellar came to Australia's Gold Coast to make this movie she complained about the food in the area. Well Sarah-Michelle, I've eaten Gold Coast food and seen your movie, and I know which one I prefer to do!!<br /><br />Forget this film if you care about not offending yourself!!<br /><br />I rate it 0/10!",0.0
"After her promising debut, Love and other Catastrophes, made on a shoestring budget and employing mostly ex-Aussie soap stars, Emma Kate Groghan misfired with this Friends-style ""comedy"" - if you can call it that. While her debut embodied verve and a vitality borne of its low-budget, Strange Planet has the opposite effect, mainly because of its bigger budget. With more money, the sets and photography are better but the acting and story are substandard Home and Away fare with a touch of melancholic romanticism thrown in to evoke quasi-seriousness. The acting is okay at times but most of the actors can't really summon enough gusto to deal with the cliché-ridden script. The film is only really notable for the inclusion of Naomi Watts who coincidentally made the pilot for Mulholland Drive the same year. Visually, the film resembles an ecstasy-induced advert with bright tones and little else. One to avoid.",1.0
"In the opening of the film there is a scene of a modern steam-powered freight train leaving Calgary, and there the accuracy comes to an end. This film is supposed to be based on the building of the Canadian Pacific Railway, but it's pure Hollywood hokum. Nobody did their homework. There is the usual shoot-outs, gun battles, renegade Indians, ""bad guys,"" sabotage, and the ""romantic angle."" None of these things happened during the building of the Canadian Pacific; the ever-present Mounties saw to it. In defense of the film it is a typical out-of-the-file story. Not good, but not that bad either. Randolph Scott is good (Randolph Scott was always good!) If you're looking for a Saturday-afternoon-matinée Western, this one will do. If you're looking for an accurate story of the building of the Canadian Pacific, forget it.",0.0
"Heart of Midnight is a very strange movie, and I mean that in a good way. Broadly speaking I guess it falls within the horror genre, but it draws upon elements from many different subgenres and works on many levels. You can take it as a haunted-house movie, a ghost story, a psychological thriller and a character study rolled into one.<br /><br />Jennifer Jason Leigh gives a superb performance as Carol Rivers, a fragile and sensitive young woman recovering from a nervous breakdown. When her estranged uncle dies of AIDS, she mysteriously inherits his deserted nightclub and, upon moving in, discovers its seedy past as a ""massage parlour"". From here on in, the story gets darker and more twisted, but suffice it to say that it contains many of the ingredients of full-bore horror: moaning voices in the night, taps dripping blood, secret passageways, beheaded rats, apples that ooze maggots and so on. For much of the film, we're kept in the dark as to whether Carol is privy to hallucinations and sinking into another nervous breakdown, or whether there is actually a dark force living in the empty nightclub with her.<br /><br />Heart of Midnight is not a perfect film. There are some plot loopholes and the usual budget limitations of a B movie, including a pesky boom mic that dips into the frame a few times. But it makes up for its flaws with a strong visual style and a convincingly claustrophobic atmosphere so thick you could cut it with a knife. Along the way there are several recognizable nods to films like Peeping Tom, Suspiria, The Shining and two Roman Polanski classics - Repulsion and The Tenant.<br /><br />Jennifer Jason Leigh really gives it her all in the lead role as Carol. She is an exceptionally talented and striking actress, and Heart of Midnight provides the then 25-year-old with a strong early showcase for her talent. Her portrayal of the frail but determined Carol is passionate, believable and always sympathetic. She's a horror-movie heroine of unusual strength and intelligence, which means we really root for her during this often harrowing nightmare. Peter Coyote, Frank Stallone and Brenda Vaccaro all lend decent support, but it's Leigh who makes this dark journey worth taking.",1.0
"Having some Mexican-Indian blood in me, I've always been interested in what I could read about the Aztecs and Mayans and others. But never did I achieve as elaborate a vision in my head, try as I might, as Mel Gibson has with the beautiful Apocalypto. Is it accurate? I've more than just strong doubts in at least one case, but like all good fiction, it probably tells more truth, despite its inaccuracies, than a dozen scholarly tomes. The movie is engrossing and, even more difficult, plausible and quite evocative. I would have bet any amount of money that this movie was impossible to make. And though some have complained that the film's ending involves an historical inaccuracy, I think there was more than enough reason to put it in.<br /><br />There's a strong story that reminded me of other Third World folklore I've read, only better. In a lot of ways these people could have been North American Indians, but somehow that's not much of a criticism. And Gibson's recent PR problems only highlighted, for me, how it took an Australian-reared actor to make an exciting film about natives before Columbus. Clearly Hollywood is incapable of even conceiving of such a movie, much less bringing it brilliantly to life. Hollywood has an agenda and very narrow perspectives. It's agenda has no room for illuminating the humanity of non-Westerners, and there's too much relying on the same old set of sensibilities and intuition. I think if Hollywood is up in arms it ought to be because Gibson is making them look inept.<br /><br />But as to this particular subject matter, there's no doubt in my mind that what fascinates most Anglos about the Aztecs and the Maya is the idea of human sacrifice. Gibson depicts the ritual as having an element of frenzy to it, and he may be right, but what is more convincing to me, at least, is his idea of what a village raid must have been like. His point by point reconstruction is pretty compelling, and I'm quite sure he could make some early American military raids on Indian villages so vivid and unforgettable that grown men would cry. I only hope he does, but as to this film, I would have depicted the human sacrifice with a nod toward a notion most Anglos find completely foreign, namely that these people understood that gain often entails pain, and they were willing to pay the price. Was it really so unreasonable that these people thought God might want them to create pain, and not just endure it, to gain His favor given that life entails so much struggle anyway? That willingness to endure pain clearly survives today, not the desire to create it in others, and that's the only point I would have added to this wonderful film.",1.0
"Great performances by Madeline Kahn and Edie Falco, as well as the rest of the cast push this fine independent movie. The story revolves around one day on Long Island in the lives of a half dozen or so people, connected by various relationships (family, school, work). From the depressed would-be filmmaker to the talentless, but ever hopeful, aspiring actress the movie finds a way to take you deep inside the characters without really letting you know much about their lives beyond this single day. The eclipse at the heart of the story allows for some great lighting effects on the black & white film.",1.0
"Poor Guy Ritchie wannabe tells the thin story of gambling addict Laura (Hjejle, in an annoying one-note performance) hooking up with hard-nosed debt collector Claus (Bodnia, a bit more softhearted than usual, but on autopilot most of the time - he should definitely resume working with better directors). Spang Olsen's direction is less incompetent than usual, but with the emphasis less on action this time, the film also suffers from many dull stretches. Nikolaj Peyk's supposedly ""authentic"" dialog is simply not funny. A bunch of good actors are wasted in bit parts (Erik Clausen in particular) and a highly inappropriate soundtrack, as another user mentioned, make for an unimpressive movie.",0.0
"Two female high school grads plan to get jobs and hang together, but bonds become frayed and paths separate after one of the girls ends up on an unintended journey of self-discovery. From the comic-book which takes a perverse delight in celebrating the geeky side of all of us, ""Ghost World"" is profane and cynical, but also surprisingly blithe and bright. I rather enjoyed it but realize it's not for every taste. Thora Birch and Scarlett Johansson are incredibly rich and vivid in their roles (low-keyed, deadpan, but not blanks); their love-hate friendship is convincing and blessedly free of melodramatics--even they seem to cherish the personality conflicts that come up, it may give them more ammunition. As for the ending, I'm not sure if it's ingenious or a cop-out, but it did leave me touched (in a bemused, nostalgic way). It's a movie with much to offer. ***1/2 from ****",1.0
"My view on it might be a little basis for the simple fact that I live in rural Wisconsin, about 15 minutes outside Walworth county.<br /><br />First I was actually offended that they're showing the town it took place in as wide spot in the road where all the woman have to do is whore themselves out, the men beat the women and work of cars, that is when they're not at the bar. The writer/director said in the featurette that he was making it as white trashy as he possibly could. I understand the making of another world to create this film but it had such a bad ring to it.<br /><br />The movie starts out strong but the pacing for the rest of the film wasn't great. The blatant stupidity of the police with blood evidence and dismissing getting a DNA test was frustrating and wholly unrealistic. The gore was good for the most part, even if a little over done. Some of the lead performances where great but the supporting roles really fell apart. The costume wasn't fantastic but was used effectively.<br /><br />Over all it wasn't great, I feel like I wasted some time and money. If you're really into werewolf films, I'd recommend it. If you're looking for a scary film, try something else.",0.0
"I can't say enough bad about this joke of a film. It has taken stereotypes to extremes.<br /><br />The writer obviously knew nothing about what the War of the States was about, taking only the false premise that it was all about slavery (and nothing else) and expanded on that as the main story line.<br /><br />The CSA seceded from the USA, not invaded it. The Constitution of the Confederate States also outlawed slavery. Something this film missed entirely. Just to name a couple of inaccuracies.<br /><br />This actually could have been a fun endeavor had they had not been so biased in their views of what it might have been like. This is worse than a Saturday night live script. And the fake commercials have imaginary products that are so revolting I could upchuck. The entire film in centered on what slavery would be like today in the writer's eyes.<br /><br />Don't waste your time as even the attempt at humour is sickening.",0.0
"The thing that struck me most about this program is that meerkats are more interesting than any Big Brother series. It has a distinct Big Brother style situation with cameras situated around a family of meerkats and it follows their everyday movements. The group is dominated by 'Flower'. The voice-over is totally hilarious as well for example; ""Flower has been the only female in the family allowed to have babies, a) because she loves being the centre of attention, and b) because she's a psychopath"" The program is what show like Big Brother and Celebrity Love Island want to be. The show is just a great piece of television, whether its the members of the family sneaking of to a different clan to have a quick nookie or to the young-ones fighting off elders for bits of scorpion!.",1.0
"You see the names: Robin Williams, Peter O'Toole, Eugene Levy, Rick Moranis. Wonderful actors, and very funny. You naturally assume that you will be spending most of your time rolling on the floor in uncontrollable laughter. Then you make one serious mistake. You decide to actually watch ""Club Paradise.""<br /><br />This movie is dreadful. It isn't funny; it isn't even close to being funny. You do not laugh. Instead, you struggle - and often fail - to stay awake during this interminable piece of rubbish. I won't even get into talking about the plot, such as it is, except to say that it matches everything else about this movie: it's dreadful.<br /><br />1/10",0.0
"** HERE BE SPOILERS ** <br /><br />Blair (Prinze Jr) and Marshall (Lillard) are fighter pilots transferred to the Tiger Claw aboard the freighter Diligent, captained by Taggart (Karyo). They are given crucial information and orders that must reach the Tiger Claw quickly. The Kilrathi has captured a Navcom AI, and can now ""jump"" to the Sol-system and threaten Earth itself. And the human fleet is not in position to defend it. The Tiger Claw must find out what the Kilrathi plans are and delay them before they can jump into the Sol-system. Marshall and Blair, and their squadron of fighters led by Devereaux (Burrows), are central in the Tiger Claw's operations, but they are out-gunned and outnumbered by Kilrathi forces. Some non-conventional methods and tactics must be used and Blairs heritage may be a crucial part of them.<br /><br />A good sci-fi action with a nice sense in their battles. The myth of the story is nicely involved in the plot and the special effects are mostly good. However, there are a lot of plot holes and/or goofs (many concerning gravity or what should be the absence of gravity). The actors and actresses are good but not stellar, but Karyo however is very good as Taggart. Unfortunately, one must try to ignore all the goofs to enjoy this movie, and it is not all that easy, because there are so many of them. But in my opinion, it was very enjoyable.<br /><br />7/10",1.0
"I came across this one by accident at the drug store for $1, and what a bargain! 1940's style animation - (think Casper the Friendly Ghost), with a few entertaining musical numbers. I think it's Bing Crosby doing Gulliver's voice, but didn't see his name on the credits. Some funny Lilliputians, including the King, really make this one fun to watch for the whole family. There are sword fights, and I was really intrigued by the animation for sea washing up on the beach at night. Gulliver is very life-like, replete with the shadows on his features to capture the ""lighting"" of the scene, which I found very striking for the time. Also, I think it's actually released in 1940, according to the credits.",1.0
"Come on!! For god's sake! IF you cant think of an original idea, atleast make a decent remake!<br /><br />Only good(being overly generous) thing in this movie is Ajay Devgan. Rest of the cast is idiotic. So is the action. It seems like Ajay Devgan gets a rocket up his butt whenever a bomb explodes nearby!<br /><br />my rating 3/10. Why three 4 for Devgan's acting + 2 for Neha Dhupia's body + 1 riya sen's exposure + 2 overall things - 6 for Sanjay Kapoor and Arbaaz khan<br /><br />",0.0
"The Missionary is a film that tries to be far to clever for it's own good. It attemps to be funny but very rarely achieves it's aim. There are moments that you can see are Pythonesque , and that is more down to the fact that Michael Palin stars rather than the script but over all this film is just...well..Dull. It looks very dated ( even though it is set at the turn of the century ) it looks like it was filmed in the sixties instead of 1982. The story is un-inspiring and ends as it began, with a wimper. Even if you are a Palin or Python fan i suggest you give this a wide birth. I just dont have to much to say about this because it left me bored. 3 out of 10",0.0
